idn,bbg,jahr,tit_a,tit_d,tit_Y,stuecktitel_l,stuecktitel_a,f4243,f4256,f4241,f4105_9,f4105_g
010752080,Abvz,0000,Catalogue,,,,,,,,,
011741589,Abvz,1720,Bibliothèque germanique ou Histoire littéraire de l'Allemagne de la Suisse  et des Pays du Nord,,,,,1059583976,,,,
011874732,Abvz,1725,"Bibliotheca chemica, oder catalogus von chymischen Büchern, darinnen man alle diejenigen autores findet ... und in der Roth-Scholtzischen Bibliothèque vorhanden seyn",,,,,,,,,
011876115,Abvz,1768,Nachrichten von Künstlern und Kunst-Sachen,,,,,980031907,,,,
011898704,Abvz,1762,"Altes aus allen Theilen der Geschichte, oder alte Urkunden, alte Briefe, und Nachrichten von alten Büchern, mit Anmerkungen",,,,,1059588439,,,,
011925582,Abvz,1733,Kurtze Nachricht von den Büchern und deren Urhebern in der Stollischen Bibliothec,,,,,1069969281,,,,
011927712,Abvz,1784,"Verzeichnis neuer Bücher, welche in der Leipziger ...-Messe und von andern Ländern angeschaffet worden und um beygesetzte billige Preise zu bekommen sind zu Göttingen bey der Wittwe Vandenhöck",,,,,,,,,
011978910,Abvz,1756,Brittische Bibliothek,,,,,986959367,,,,
011987162,Abvz,1723,"Der @durchlauchtigen Welt ... neu vermehrter und verbesserter Geschichts-, Geschlechts- und Wappen-Calender",auf d. Jahr ...,,,,1046058630,,,,
012370991,Abvz,1746,"Nouvelle bibliothèque germanique ou histoire littéraire de l'Allemagne, de la Suisse et des pays du Nord",,,,,1059597845,,,,
012631337,Abvz,1784,"Beyträge zur Litteratur, besonders des sechszehnten Jahrhunderts","Freunden der Kirchen-, Gelehrten- und Bücher-Geschichte gewidmet",,,,986539449,,,,
012631418,Abvz,1790,"Neue Beyträge zur Litteratur, besonders des sechszehnten Jahrhunderts","Freunden der Kirchen-, Gelehrten- und Bücher-Geschichte gewidmet",,,,98654020X,,,,
012663964,Abvz,1710,"Neuer Bücher-Saal der gelehrten Welt oder Ausführliche Nachrichten von allerhand neuen Büchern und andern Sachen, so zur neuesten Historie der Gelehrsamkeit gehören",,,,,987063480,,,,
012705934,Abvz,1752,Siegm. Jac. Baumgartens Nachrichten von merkwürdigen Büchern,,,,,1059621363,,,,
012706442,Abvz,1776,Musen-Almanach,,,,,1059621398,,,,
012772496,Abvz,1827,Allgemeiner Monats-Bericht für Teutschland,"zum Behuf aller Ankündigungen, Anzeigen und Notizen des teutschen Buch-, Landcharten- und Kunsthandels",,,,1046045709,,017720826,,
012772496,Abvz,1827,Allgemeiner Monats-Bericht für Teutschland,"zum Behuf aller Ankündigungen, Anzeigen und Notizen des teutschen Buch-, Landcharten- und Kunsthandels",,,,1046045709,,013042475,,
012772496,Abvz,1827,Allgemeiner Monats-Bericht für Teutschland,"zum Behuf aller Ankündigungen, Anzeigen und Notizen des teutschen Buch-, Landcharten- und Kunsthandels",,,,1046045709,,013042483,,
012772496,Abvz,1827,Allgemeiner Monats-Bericht für Teutschland,"zum Behuf aller Ankündigungen, Anzeigen und Notizen des teutschen Buch-, Landcharten- und Kunsthandels",,,,1046045709,,012722103,,
012772496,Abvz,1827,Allgemeiner Monats-Bericht für Teutschland,"zum Behuf aller Ankündigungen, Anzeigen und Notizen des teutschen Buch-, Landcharten- und Kunsthandels",,,,1046045709,,012722111,,
012772496,Abvz,1827,Allgemeiner Monats-Bericht für Teutschland,"zum Behuf aller Ankündigungen, Anzeigen und Notizen des teutschen Buch-, Landcharten- und Kunsthandels",,,,1046045709,,014899493,,
012772496,Abvz,1827,Allgemeiner Monats-Bericht für Teutschland,"zum Behuf aller Ankündigungen, Anzeigen und Notizen des teutschen Buch-, Landcharten- und Kunsthandels",,,,1046045709,,012939498,,
012772496,Abvz,1827,Allgemeiner Monats-Bericht für Teutschland,"zum Behuf aller Ankündigungen, Anzeigen und Notizen des teutschen Buch-, Landcharten- und Kunsthandels",,,,1046045709,,012722677,,
012825204,Abvz,1760,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind",,,,,983437998,,,,
01296283X,Abvz,1829,"Wochenblatt für Buchhändler, Musikhändler, Buchdrucker und Antiquare",,,,,1059631253,,,,
013019864,Abvz,1715,"Summarischer Nachrichten von auserlesenen, mehrenteils alten in der Thomasischen Bibliotheque vorhandenen Büchern ... Stück",,,,,1059633183,,,,
013056352,Abvz,1826,"Bibliographie von Deutschland oder wöchentliches Verzeichnis aller in Deutschland herauskommenden neuen Bücher, Musikalien und Kunstsachen",,,,,1059634155,,,,
013153978,Abvz,1753,Johann Gottlob Wilhelm Dunkels historisch-critische Nachrichten von verstorbenen Gelehrten und deren Schriften,,,,,,,,,
013304410,Abvz,1823,Leipziger Adreßbuch,unter Benutzung amtl. Quellen,,,,1019861274,,,,
013635638,Abvz,1829,"Monatlicher Bericht über alle neu erschienenen Bücher, Landkarten und Kupferstiche welche in Königsberg angekommen und nebst einem vollständigen Sortiment älterer Schriften, Musikalien in der Buchhandlung der Gebrüder Bornträger zu haben sind",,,,,,,012664065,,
013865943,Abvz,1784,Freiburger Zeitung,,,,,027396886,,,,
013882716,Abvz,1799,"Almanach der Fortschritte, neuesten Erfindungen und Entdeckungen in Wissenschaften, Künsten, Manufakturen und Handwerken",,,,,1046548662,,,,
014270560,Abvz,1723,The @monthly catalogue,,,,,99402665X,,,,
015115534,Advz,1822,"Mémoires de l'Institut de France, Académie des Inscriptions et Belles-Lettres",,,,,1059648180,,,,
015304175,Abvz,1776,Allgemeines Verzeichniß neuer Bücher,mit kurzen Anmerkungen nebst einem gelehrten Anzeiger,,,,1059650916,,,,
016071484,Abvz,1781,Le @politique hollandais,,,,,,,,,
016264126,Abvz,1797,"Catalogus librorum, qui Librariae Weidmannianae Lipsiae sumtibus sunt editi",,,,,,,012825204,,
01634653X,Abvz,1821,"Verzeichnis derjenigen Bücher aus allen Wissenschaften, welche im ... des Jahres ... ganz neu, oder in neuen Auflagen erschienen sind","wissenschaftlich geordnet, mit Angabe der Ladenpreise und Verleger, und bei Fortsetzungen mit Nachweisung über das früher schon Erschienene versehen",,,,,,,,
016468686,Abvz,1750,"Leipziger Adreß-, Post- und Reise-Kalender","auf das Jahr Christi ..., in welchem die bey dem Churfürstl. Sächsischen Gouvernement, sämmtlichen Collegiis und Expeditionen, Universität, Stadtmagistrat, geistl. Ministerio, der Kaufmannschaft, Innungen etc. stehende Personen, nebst mehreren Nachrichten befindlich sind",,,,1027091881,,,,
017086973,Abvz,1753,"Catalogus von alten und neuen Büchern, welche von der Leipziger Michaelis-Messe ... mitgebracht worden, und nebst vielen andern um beygefügte Preise zu haben sind bey Haude und Spener",,,,,017086949,,,,
017305640,Abvz,1811,"Verzeichnis gebundener Bücher, welche um beigesezte wolfeile Preise zu haben sind bei dem Bücherantiquar Friedrich Heerdegen in Fürth",,,,,,1046558005,,,
01766098X,Abvz,1777,Anzeigen und Beurtheilungen akademischer und anderer kleiner Schriften,,,,,1072703270,,,,
017812577,Abvz,1692,"Catalogus universalis, sive designatio omnium librorum, qui hisce nundinis ... Francofurtensibus & Lipsiensibus anni ... vel novi, vel emendatiores & auctiores prodierunt",,,,,983440751,,,,
018036880,Abvz,1782,"Catalogue des livres anciens et nouveaux qui se trouvent a Berlin chez Jean Jasperd, Libraire",,,,,1022190806,,,,
019510276,Abvz,1732,"Catalogi Dissertationum Theologico-Exegetico-Philologicarum, Itemque Variorum Tractatuum, Schediasmatum, Programmatum, Etc. Venalium Apud Joan. Christian Langenhemium, Typographum, Pars ...",,,,,1027003842,,,,
020614519,Abvz,1821,"Apparatus literarius sive Index librorum lectissimorum quos suo sibi aere coemtos emturientibus offert Jo. August. Gottl. Weigel, Academ. Lipsiens. Auctionator",,,,,,,,,
361090102,Aal,1829,"Conversations-Lexikon für den Handgebrauch oder Hülfswörterbuch für diejenigen, welche über die beim Lesen sowohl, als in mündlichen Unterhaltungen vorkommenden mannigfachen Gegenstände näher unterrichtet sein wollen",,,,,,,,,
361124953,Aal,1761,Art de faire le papier,,,,,,,,,
365312665,Aal,1779,Ueber die Geschichte der Erfindung der Buchdruckerkunst,Nebst d. vorläuf. Anzeige d. Inhaltes s. Geschichte d. Erfindung der Buchdruckerkunst,,,,,,,1044992719,Qd
365338605,Afl,1789,,,Catalogue des Livres de la bibliothèque,Vol. 1-6,,,,,,
365494410,Afl,1795,Denis,Michael,Einleitung in die Bücherkunde,T. 1.,Bibliographie,,,,1044992719,Qd
365494429,Afl,1796,Denis,Michael,Einleitung in die Bücherkunde,T. 2.,Literargeschichte,,,,1044992719,Qd
365564656,Afl,1821,Ebert,Friedrich Adolf,Allgemeines bibliographisches Lexikon,Bd. 1.,A-L,,,,,
365564664,Afl,1830,Ebert,Friedrich Adolf,Allgemeines bibliographisches Lexikon,Bd. 2.,M-Z,,,,,
365681830,Aal,1791,Johann Christoph Gatterers praktische Heraldik,,,,,,,,,
36608156X,Afl,1756,Hamberger,Georg Christoph,Zuverlässige Nachrichten von den vornehmsten Schriftstellern vom Anfange der Welt bis 1500,Theil 1,,,,,,
368117596,Afl,1753,,,"Herrn Zacharias Conrad von Uffenbach Merkwürdige Reisen durch Niedersachsen, Holland, Engelland",Tl 1,,,,,,
36811760X,Afl,1753,,,"Herrn Zacharias Conrad von Uffenbach Merkwürdige Reisen durch Niedersachsen, Holland, Engelland",Tl 2,,,,,,
368117618,Afl,1753,,,"Herrn Zacharias Conrad von Uffenbach Merkwürdige Reisen durch Niedersachsen, Holland, Engelland",Tl 3,,,,,,
550366180,Abn,0000,Papiergeschichte,"Zeitschr. d. Referats Papierforschung, Papiergeschichte d. Dt. Museums München",,,,,,,,
550510095,Abvz,0000,Interpack,Katalog,,,,,,,,
551771909,Abvz,0000,Poesie der Schmuckkunst,Kalender für das Jahr ...,,,,,,,,
551771976,Abvz,0000,Paperweights,Faszination in Glas ; Kalender ...,,,,,,,,
573216916,Aal,1774,Abriß der Heraldik oder Wappenkunde zum Nuzen der studierenden Jugend entworfen und zuerst mit 8 Kupfertafeln erläutert ; mit doppelten Registern vermehrt,,,,,,,,,
579249921,Aal,1777,Ueber den Druck der geographischen Charten,nebst beygefügter Probe e. ... Landcharte,,,,,,,,
579249956,Aal,1793,Ueber Bibliographie und Bibliophilie,,,,,,,,1044992719,Qd
579412687,Aal,1750,Analecta litteraria de libris rarioribus,,,,,,,,,
941676056,Abvz,0000,Der @Druckstock,Sendbote an alle Zunftgenossen der Fachgruppe Buchgewerbe Leipzig im Kulturbund der DDR,,,,,,,,
946013896,Abvz,0000,Nemeckij Knižnyj Informacionnyj Centr Moskva,KnIC,,,,,,,,
946013896,Abvz,0000,Nemeckij Knižnyj Informacionnyj Centr Moskva,BIZ ; eine Ausstellung mit ... Büchern und Zeitschriften aus ... Verlagen der Bundesrepublik Deutschland,,,,,,,,
95269350X,Afl,1750,Clement,David,Bibliothèque curieuse historique et critique ou catalogue raisonné de livres difficiles à trouver,Bd. 1 - 9,,,,,,
983077134,Aa,1675,"Tractatus De typographis, bibliopolis, chartariis et bibliopegis, in quo de eorum statutis & immunitatibus abusibus item & controversiis, censura librorum, inspectione typographiarum & bibliopoliorum, ordinatione taxae & c. succincte agitur pro usu reip. literariae scriptus",,,,,,,,,
985856432,Aa,1756,Christian Gottlieb Schwarzii de ornamentis librorum et varia rei librariae veterum supellectile dissertationum antiquariarum hexas,,,,,,,,,
986026581,Aa,1813,Le @maitre d'ecriture des commercans en caractères,"Français, Anglais, Hollandais, Italiens et Allemands",,,,,,,,
986026689,Aa,1696,"Vorschrifft, Teutsch und Lateinischer Schrifften",,,,,,,,,
986026832,Af,1737,Baurenfeind,Michael,Michael Baurenfeinds Vollkommene Wieder-Herstellung der bißher sehr in Verfall gekommenen gründlich- u. zierlichen Schreib-Kunst ...,Theil 2.,"In welchem die rechten Fundamenta derer gebräuchlichsten modernen Schrifften compendiös und leicht begreifflich, zu jedermans Nutzen, Aushülffe und Nachahmung, mit Figuren in Punktis und Linien, deutlich vorgestellet, demonstriret und verschiedene Hand-Griffe und Vortheile angezeiget und gewiesen werden",,,,,
986503762,Aa,1818,Der @Steindruck,erfunden zu München von Aloys Senefelder 1796 ; durch ihn zur chemischen Druckerey erhoben 1798 ; in diesem Lehrbuche ausführlich beschrieben,,,,,,,,
986959332,Aa,1830,"Handleiding tot de schrijfkunst, naar vaste regelen, met aanwijzing van de meest in het oog vallende afwijkingen",,,,,,,,,
988003732,Aa,1818,"Darf Macklot in Stuttgart mir, dem rechtmäßigen Verleger, und dem Privilegium seines eigenen Königs zum Hohn, das Conversations-Lexicon zum zweiten Mal nachdrucken?",eine Warnung - für das Publicum und eine Rechtsfrage ...,,,,,,,,
988368315,Aa,1714,"De libris a pontificiis aliisque haereticis praejudicium doctrinae purioris nosta et superiori aetate suppressis et corruptis schediasma complectens supplementa ad Danielis Franci et D. Casp. Loescheri scripta, latrocinia quae in scriptores publicos haeretici commiserunt, exponientia",praemissa est dissertatio praeliminaris qua asseritur adversus Stanislaum Rescium ... Lutheranos in praeiudicium codestis veritatis neque supprimere neque corrumpere scriptores ecclesiasticos et profanos,,,,,,,,
991581652,Aa,1753,Hoch-Fürstlich Brandenburg-Onolzbachische verneuerte Stampf-Pappier-Ordnung,,,,,,,,,
993874746,Aal,1566,F. Leandri Alberti Bononiensis,"Descriptio totius Italiae ; Qua situs, origines, imperia civitatum & oppidorum cum nominibus antiquis & recentioribus, item mores populorum agrorumq; conditiones edisseruntur ... ex italica lingua nunc primùm in latinam conuersa",,,,,,,,
993882676,Aal,1740,"Als das dritte Jubel-Jahr der Buchdrucker-Kunst gekommen, hat auch Frankfurth seine Pflicht an der Oder wahrgenommen",,,,,,,,,
993885179,Aal,1614,"Illustrium Holandiae et Westfrisiae ordinum Alma Academia Leidensis [... id est icones atque vitae illustrissimorum principum, ... Acad. curatorum aut professorium per sommes facultates titulum]",,,,,,,,,
993908063,Aal,1776,"Vollkommene Gründ- und Regulmäßige Anweisung zur Schön-Schreib-Kunst, darinnen man... die Current- Canzley- und Fractur-Schrifften- ingleichen auch die Lateinische Cursiv- Rotund- und Romanische Schrifft u. Zahlen, ... vor sich selbst schreiben lernen kan[n], wobey auch noch Ein grosses Zier Fractur-Alphabet mit artigen ...Figuren befindlich ...",,,,,,,,,
993908454,Aal,1764,"Muster einer ganz neuen schönen und regulmäßigen Schreib-Art, durch das ganze Alphabet, in Fractur, Canzley und Current, dann vielen veränderten Jügen bestehend",,,,,,,,,
993914918,Aal,1555,Opera ... nelle quale si insegna a scrivere varie sorte di lettere,,,,,,,,,
99393501X,Aal,1814,Bourgeois Fraktur No. 51,,,,,,,,,
993936024,Afl,1762,,,"Anweisung zur Buchbinderkunst, darinnen alle Handarbeiten, die zur Dauer und Zierde eines Buches gereichen, möglichst beschrieben, nebst einem Unterricht Futterale und aus Pappe verschiedene Sachen zu verfertigen, solche zu lacquieren, in Messing u. Kupfer zu löthen, die verfertigte Arbeit in Feuer zu versilbern u. zu vergolden, mit gehörigen Kupfern, in 2 Theile verfasset",1,,,,,,
993936105,Afl,1762,,,"Anweisung zur Buchbinderkunst, darinnen alle Handarbeiten, die zur Dauer und Zierde eines Buches gereichen, möglichst beschrieben, nebst einem Unterricht Futterale und aus Pappe verschiedene Sachen zu verfertigen, solche zu lacquieren, in Messing u. Kupfer zu löthen, die verfertigte Arbeit in Feuer zu versilbern u. zu vergolden, mit gehörigen Kupfern, in 2 Theile verfasset",2,,,,,,
993937187,Aal,1794,"Verzeichniß der fast alle Theile der Gelehrsamkeit vorzüglich aber die Zoologie, Botanik, Mineralogie ... betreffenden Büchersammlung des verstorbenen hiesigen Apothekers J. G. R. Andreae, welche ... am 22ten April 1794 u. an den folgenden Tagen ... meistbietend verkauft werden soll",,,,,,,,,
99396513X,Afl,1745,,,Bibliotheca scriptorum Mediolanensium,1,,,,,,
993965237,Afl,1745,,,Bibliotheca scriptorum Mediolanensium,2,,,,,,
993974228,Aal,1771,Arrêt du conseil dʹétat du Roi,"Portant modération & interprétation de plusiers articles du tarif des droits sur les papiers & cartons, annexé à la Déclaration du 1. Mars 1771",,,,,,,,
993993443,Afl,1789,Augustin,Johann Friedrich Sigismund,Bibliotheca Roloffiana [Friedrich Jakob Roloff],1,,,,,,
99399346X,Afl,1789,Augustin,Johann Friedrich Sigismund,Bibliotheca Roloffiana [Friedrich Jakob Roloff],2,,,,,,
994000340,Aal,1770,Eines @Hochlöblichen Raths des Heil. Röm,"Reichs freyen Stadt Nürnberg, Auctions-Ordnung",,,,,,,,
994003730,Afl,1761,Audiffreddi,Giovanni Battista,Bibliothecae Casanatensis Catalogus libronum typis impressorum,1.,A.B.,,,,,
994003803,Afl,1768,Audiffreddi,Giovanni Battista,Bibliothecae Casanatensis Catalogus libronum typis impressorum,2.,C.D.,,,,,
994003846,Afl,1775,Audiffreddi,Giovanni Battista,Bibliothecae Casanatensis Catalogus libronum typis impressorum,3.,E.F.G,,,,,
994003870,Afl,1788,Audiffreddi,Giovanni Battista,Bibliothecae Casanatensis Catalogus libronum typis impressorum,4.,H.I.K,,,,,
994023960,Aal,1571,"Nova diligens ac per utilies Expositio capitum, seu legum praetorum, ac iudicum syndicatus regni totius Hispaniae","Nuper ab eodem auctore recognitus, atq; à plurimis ... mendis ... perpurgatus, multisque locis ... locupletatus",,,,,,,,
994041403,Aal,1544,Scholia in septem Euripidis tragoedias ex antiquis exemplarib. collecta,,,,,,,,,
994042248,Aal,1773,"Bibliotheca selectissima sive catalogus librorum magnam partem philologicorum quos inter eminent auctores graeci et romani classici, quosque magno studio collegit",,,,,,,,,
994046383,Aal,1679,Miscellanea historica regni Bohemiae,Caput XXII,,,,,,,,
994050445,Aal,1737,"Clavis diplomatica, tradens specimina veterum scripturarum, nimirum alphabeta varia, compendia scribendi medii aevi, notariorum veterum signa nonnulla curiosa, una cum alphabeto instrumenti et abbreviaturis, singula tabulis aeneis exhibita: quibus praemittuntur introductiones necessariae, subiiciuntur scriptores rei diplomaticae aliaque ad lectionem et intel ligentium veterum codicum, chartarum et diplomatum facientia, variis annotationibus historico-literariis ... additis",,,,,,,,,
994050666,Aal,1737,"Scriptores rei diplomaticae tum qui generatim de re diplomatica, tum in specie de bellis diplomaticis egerunt item diplomatum collectores nec non recensio illorum scriptorum, ...",,,,,,,,,
994051743,Afl,1791,Bandini,Angelo Maria,"De Florentina Iuntarum typographia eiusque cersoribus ex qua graeci, latini, tusci scriptores ope codicum manuscriptorum ... prodierunt",P. 1-2,Iuntarum typographiae Annales,,,,,
994052308,Aal,1639,"Blyde inkomst. der allerdoorluchtighste koninginne, Maria de Medisis, t'Amsterdam",,,,,,,,,
994055366,Afl,1810,Bailey,Nathan,Nathan Bailey's Dictionary English-German and German-English,2.,Deutsch-Englisch,,,,,
99406473X,Afl,1770,,,"Bibliotheca librorum rariorum universalis oder vollständigs Verzeichniß rarer Bücher, aus den besten Schriftstellern mit Fleiß zusammen getragen u. aus eigener vieljährigen Erfahrung vermehret, von Johann Jacob Bauer",T. 1.,A - F,,,,,
994064772,Afl,1771,,,"Bibliotheca librorum rariorum universalis oder vollständigs Verzeichniß rarer Bücher, aus den besten Schriftstellern mit Fleiß zusammen getragen u. aus eigener vieljährigen Erfahrung vermehret, von Johann Jacob Bauer",T. 2.,G - L,,,,,
994064802,Afl,1771,,,"Bibliotheca librorum rariorum universalis oder vollständigs Verzeichniß rarer Bücher, aus den besten Schriftstellern mit Fleiß zusammen getragen u. aus eigener vieljährigen Erfahrung vermehret, von Johann Jacob Bauer",T. 3.,M - R,,,,,
994064810,Afl,1772,,,"Bibliotheca librorum rariorum universalis oder vollständigs Verzeichniß rarer Bücher, aus den besten Schriftstellern mit Fleiß zusammen getragen u. aus eigener vieljährigen Erfahrung vermehret, von Johann Jacob Bauer",T. 4.,S - Z,,,,,
99406487X,Afl,1774,,,"Bibliotheca librorum rariorum universalis oder vollständigs Verzeichniß rarer Bücher, aus den besten Schriftstellern mit Fleiß zusammen getragen u. aus eigener vieljährigen Erfahrung vermehret, von Johann Jacob Bauer",Suppl. Bd 1.,A - C,,,,,
994064888,Afl,1774,,,"Bibliotheca librorum rariorum universalis oder vollständigs Verzeichniß rarer Bücher, aus den besten Schriftstellern mit Fleiß zusammen getragen u. aus eigener vieljährigen Erfahrung vermehret, von Johann Jacob Bauer",Suppl. Bd 2.,D - Z,,,,,
994064926,Afl,1791,,,"Bibliotheca librorum rariorum universalis oder vollständigs Verzeichniß rarer Bücher, aus den besten Schriftstellern mit Fleiß zusammen getragen u. aus eigener vieljährigen Erfahrung vermehret, von Johann Jacob Bauer",Suppl. Bd 3.,A - Z,,,,,
994066635,Aal,1764,"Primitiae typographicae Spirensis, oder Nachrichten von der ersten und berühmten Drachischen Buchdruckerey ...",,,,,,,,,
994080387,Aal,1822,"Bau-Rede, gesprochen am 4. Julius 1822",Dem Bauherrn F. A. Brockhaus gewidmet,,,,,,,,
994090994,Aal,1740,"Anhang oder alphabetischer Zeiger dererjenigen unterschiedlichen gebräuchlichen Nahmen und Wörter, so die Papiermacher sich bedienen, und wie sie ein jegliches Ding in denen Papier-Mühlen heissen",,,,,,,,,
994096631,Aal,1823,"Bekanntmachung des Königlichen Ober-Steuer-Collegii, die Veränderung des Stempel-Papiers betreffend","Hannover, den 2ten Mai 1823",,,,,,,,
994098847,Aal,1704,[Amtliche Bekanntmachungen und Verfügungen zum Lumpensammeln in Vorpommern,"Fotokopien aus ""Amtsblatt d. Kgl. Regierung zu Stralsund"", 1819 - 1822; aus ""Dähnerts Sammlung"", Stadtarchiv Stralsund, 1769 ff. u.a.]",,,,,,,,
994118473,Aal,1619,139 Kalligraphische Vorlagen in Original,,,,,,,,,
994118902,Aal,1700,Catalogus variorum et insignium librorum in omni studiorum genere praecipu`e medic. & philosoph. quos ...,,,,,,,,,
994147031,Afl,1702,,,Bibliotheca Bentesiana,1,,,,,,
994147090,Afl,1702,,,Bibliotheca Bentesiana,2,,,,,,
994149689,Hal,1785,Schreibe-Buch,5. Aug. 1785 - 6. Dec. 1786,,,,,,,,
994159625,Aal,1820,Vorschriften für Stadt- und Landschulen in 30 Blättern,,,,,,,,,
994161018,Aal,1747,Catalogo della libreria Capponi o sia de' libri italiani del Alessandro Gregorio Capponi ...,,,,,,,,,
994161417,Aal,1740,"Kurtze, doch nützliche Anleitung von Form- und Stahl-Schneiden, wie Buchstaben, Zierrathe ... in Holtz zu schneiden ...",auch mit vielen darzu dienlichen Figuren versehen von einem Freund löblicher Künste,,,,,,,,
994163274,Aal,1671,Zwiefaches bewährtes Recept wider des Todes Furcht...,,,,,,,,,
994188889,Afl,1772,,,"Konvolut von 1 orig. Handschreiben, 2 faksim. u. 7 orig. gedruckten Amtserlassen des 17. u. 18. Jh. aus Stuttgart u. vorwiegend aus Nürnberg betr. Buchdruck, Papiergewerbe, Zollvorschriften, Kleiderordnung, Handwerksbräuche, Almosengeben u. Feiertagsheiligung",[1.],"[Brief] an Knauer, Lobenstein [betr. d.] Papierer Paul. Hof, 30.4.1772",,,,,
994188986,Afl,1715,,,"Konvolut von 1 orig. Handschreiben, 2 faksim. u. 7 orig. gedruckten Amtserlassen des 17. u. 18. Jh. aus Stuttgart u. vorwiegend aus Nürnberg betr. Buchdruck, Papiergewerbe, Zollvorschriften, Kleiderordnung, Handwerksbräuche, Almosengeben u. Feiertagsheiligung",[2.],"[Kalender-Druckpriv. f.] Bernh. Mich. Müller, Christ. Gottlieb Rößlin u. Joh. Gg Cotta Stuttgt. 16.7.1715",,,,,
994189109,Afl,1763,,,"Konvolut von 1 orig. Handschreiben, 2 faksim. u. 7 orig. gedruckten Amtserlassen des 17. u. 18. Jh. aus Stuttgart u. vorwiegend aus Nürnberg betr. Buchdruck, Papiergewerbe, Zollvorschriften, Kleiderordnung, Handwerksbräuche, Almosengeben u. Feiertagsheiligung",[3.],"[Lumpensammel-Ordnung] Stuttgt, 4.5.1763",,,,,
994189346,Afl,1696,,,"Konvolut von 1 orig. Handschreiben, 2 faksim. u. 7 orig. gedruckten Amtserlassen des 17. u. 18. Jh. aus Stuttgart u. vorwiegend aus Nürnberg betr. Buchdruck, Papiergewerbe, Zollvorschriften, Kleiderordnung, Handwerksbräuche, Almosengeben u. Feiertagsheiligung",[4.],[Handwerksgebräuche],,,,,
994189435,Afl,1772,,,"Konvolut von 1 orig. Handschreiben, 2 faksim. u. 7 orig. gedruckten Amtserlassen des 17. u. 18. Jh. aus Stuttgart u. vorwiegend aus Nürnberg betr. Buchdruck, Papiergewerbe, Zollvorschriften, Kleiderordnung, Handwerksbräuche, Almosengeben u. Feiertagsheiligung",[5.],"[Handwerksgebräuche] in Betref der Handwerks-Mißbräuche ... [Erlaß d.] Senatus [v.] Nürnberg, 30.6.1772]",,,,,
994189583,Afl,1650,,,"Konvolut von 1 orig. Handschreiben, 2 faksim. u. 7 orig. gedruckten Amtserlassen des 17. u. 18. Jh. aus Stuttgart u. vorwiegend aus Nürnberg betr. Buchdruck, Papiergewerbe, Zollvorschriften, Kleiderordnung, Handwerksbräuche, Almosengeben u. Feiertagsheiligung",[6.],[Torzoll] Thoraufschlag ... auffzuheben ... [Erlaß d.] Senatus [v. Nürnberg vermutlich] 5. 11.1650,,,,,
994189702,Afl,1672,,,"Konvolut von 1 orig. Handschreiben, 2 faksim. u. 7 orig. gedruckten Amtserlassen des 17. u. 18. Jh. aus Stuttgart u. vorwiegend aus Nürnberg betr. Buchdruck, Papiergewerbe, Zollvorschriften, Kleiderordnung, Handwerksbräuche, Almosengeben u. Feiertagsheiligung",[7.],"[[Kleiderordnung] ... Verboten .. der leidige Pracht und Überfluß bey Mann- u. Weibspersonen, so wohl in Kleidungen, ... [Erlaß d.] Senatus [v. Nürnberg vermutlich] 6.7.1672]",,,,,
994189869,Afl,1760,,,"Konvolut von 1 orig. Handschreiben, 2 faksim. u. 7 orig. gedruckten Amtserlassen des 17. u. 18. Jh. aus Stuttgart u. vorwiegend aus Nürnberg betr. Buchdruck, Papiergewerbe, Zollvorschriften, Kleiderordnung, Handwerksbräuche, Almosengeben u. Feiertagsheiligung",[8.],"[Feiertagsheiligung] ... wegen d. sündlichen Entheiligung des Sabbaths ... Mandat [d.] Senatus [v.] Nürnberg, 15.11.1760",,,,,
994189966,Afl,1767,,,"Konvolut von 1 orig. Handschreiben, 2 faksim. u. 7 orig. gedruckten Amtserlassen des 17. u. 18. Jh. aus Stuttgart u. vorwiegend aus Nürnberg betr. Buchdruck, Papiergewerbe, Zollvorschriften, Kleiderordnung, Handwerksbräuche, Almosengeben u. Feiertagsheiligung",[9.],"[... Zollabgaben, Erleichterung. [Erlaß d.] Senatus [v.] Nürnberg, 15.12.1767]]",,,,,
994190123,Afl,1775,,,"Konvolut von 1 orig. Handschreiben, 2 faksim. u. 7 orig. gedruckten Amtserlassen des 17. u. 18. Jh. aus Stuttgart u. vorwiegend aus Nürnberg betr. Buchdruck, Papiergewerbe, Zollvorschriften, Kleiderordnung, Handwerksbräuche, Almosengeben u. Feiertagsheiligung",10.,"[Almosengeben] .. bey den öffentlichen Gottesdiensten ... durch freywillige Gabe des Allmosens, zu erfüllen",,,,,
99419207X,Aal,1735,"Beschreibung von der Beschaffenheit und Einrichtung einer Papier-Mühle, welche mit teutschen sowohl als holländischen Geschirren versehen ist. - Hs. Abschrift aus [oder Entwurffür] Beyers Theatrum machinarum molinarum",,,,,,,,,
994192150,Afl,1735,Beyer,Johann Matthias,"Theatrum machinarum molarium, Oder Schau-Platz der Mühlen-Bau-Kunst, welcher allerhand Sorten von solchen Maschinen, die man Mühlen nennet, ... nebst ihren Grund- und Auf-Rissen vorstellet ...",1,,,,,,
